nro_conabip,nombre_BP,fecha_fundacion,id_depto,email
714,Bib. POp. Domingo Faustino Sarmiento,,70119,bibliovallefertil@hotmail.com 
596,Bib.Pop. Sarmiento,1910-09-11,74007,
599,Bib.Pop. Juan de Dios Escobar,1910-10-30,74007,
3357,Bib.Pop.Mun. Serranías de V. Larca,1980-01-01,74028,
3412,Bib.Pop.Mun. Almafuerte,1980-01-01,74042,
1001,Bib.Pop.Pub. Juan Hilarion Lenzi,1959-09-13,78021,
3142,Bib.Pop. Flora R. de Lofredo,1980-01-01,78021,
3524,Bib.Pop. Ciudad del nombre de Jesús,1994-04-23,78021,
3567,Bib.Esc.Pop. Sur Argentino,1996-05-14,78049,
3986,Bib. Pop. Mariano Moreno,1925-12-27,82021,bp.mm@hotmail.com
1319,Bib.Pop. D.F.Sarmiento,1928-07-01,82042,
488,Bib.Pop. Bernardino Rivadavia,1917-08-26,82042,bibliopopular488@hotmail.com
1024,Bib.Pop. Manuel Lainez,1924-07-09,82042,
2831,Bib.Pop. D.F.Sarmiento,1943-09-13,82056,bibliosarmientoadeo@hotmail.com
973,Bib.Pop. D.F.Sarmiento,1920-04-18,82056,amigosdelabibliotecasarmiento@gmail.com
463,Bib.Pop. Domingo Guzmán Silva,1918-07-20,82063,dgsilva23@hotmail.com
1016,Bib.Pop.Ped. D.F.Sarmiento,1915-05-24,82063,bibpop@santafe-conicet.gov.ar
4276,Bib.Pop. Elena Verón,2006-09-23,82063,
4308,Bib.Pop. Juglares sin Fronteras,2010-06-24,82063,juglaressinfrontera@gmail.com
4206,Bib. Pop. Walter Gunziger,1980-01-01,82070,bibliotecagunziger@hotmail.com
2110,Bib.Pop. D.F.Sarmiento,1942-02-19,82070,
1800,Bib. Pop. Nº 1800 José Malet,1932-02-28,82084,bibliotecajmalet@gmail.com
4220,Bib.Pop.Julio Migno de Ibarlucea,2007-12-06,82084,bibliotecajuliomigno@hotmail.com
483,Bib.Pop. Estímulo al estudio,1911-01-06,82084,bibpopee@yahoo.com.ar
1063,Bib.Pop. Libertad,1922-04-05,82084,
2094,Bib.Pop. Dr. A. Franzini Herrera,1928-12-09,82084,bibpopfherrera@yahoo.com.ar
2876,Bib.Pop. Alvaro Flores Estrada - Ctro Asturiano,1904-11-01,82084,
3948,Bib.Pop.  Alas,2000-03-27,82091,biblioalas@vtcc.com.ar
4157,Bib.Pop. Compartir,1980-01-01,82098,compartir-08@hotmail.com
4038,Bib.Pop. Julio Migno,1983-11-07,82098,bibliojmigno@yahoo.com.ar
4356,Bib. Pop. Los Libros y el Río,2014-06-17,82105,bibliotecap_loslibrosyelrio@outlook.com.ar
476,Bib.Pop. Dr. Pedro S. Alcacer,1919-10-19,82105,biblalcacer@hotmail.com
1135,Bib.Pop. Florentino Ameghino,1922-07-15,82112,
3570,Bib.Pub.Mun.Pop. Dr. Lisandro de la Torre,1977-10-10,82119,bibcb@hotmail.com
1152,Bib.Pop. Sarmiento,1917-09-30,82119,bibliotecasarmiento@arnet.com.ar
473,Bib.Pop. José Mármol,1917-12-17,82126,bibliomarmol@live.com
985,Bib.Pop. Bartolomé Mitre,1924-05-25,82126,bmitre24@yahoo.com.ar
2631,Bib.Pop. Bartolomé Mitre,1932-07-15,82126,
1395,Bib.Pop. Rivadavia,1929-05-01,82126,
1838,Bib.Pop. Juan Bautista Alberdi,1934-08-19,82126,bpsme@sme.com.ar
3390,Bib.Pop. Tanino,1995-05-23,82133,bptanino@csdnet.com.ar
3379,Bib.Pop. de Margarita,1994-12-02,82133,biblioteca@cosemar.com.ar
4231,"Bib. Pop. Tartagal, mi pueblo",2007-11-16,82133,
2456,Bib.Pop. Narciso Laprida,1946-08-04,86035,
3174,Bib.Pop. Domingo A. Bravo,1987-08-17,86035,bibliotecadbravo@hotmail.com
3192,Bib.Pop. Luis O. Orieta,1992-07-19,86035,
3827,Bib.Pop. Río dulce,1980-01-01,86035,bibpopriodulce@hotmail.com
1204,Bib.Pop. Agustín Alvarez,1926-11-15,86049,bpaalvarez@hotmail.com
3920,Bib.Pop. Dr. Orestes di Lullo,1980-01-01,86049,
4067,Bib.Pop. Andrés Chazarreta,2001-06-22,86049,
4358,Bib.Pop. Shunko,2003-11-21,86049,bibliotecashun.16@gmail.com
4190,Bib.Pop. Juan Carlos Infante del Castaño,1980-01-01,86063,
612,Bib.Pop. Almafuerte,1919-10-12,86077,pedrourquizanqn@hotmail.com
4253,Bib. Pop. Mariano Moreno,2009-06-11,86091,bpmarianomorenoph@gmail.com
1863,Bib.Pop. D.F.Sarmiento,1980-01-01,86147,
1497,Bib.Pop. Mariano Moreno,1917-10-06,86147,juanaro66@hotmail.com
2108,Bib.Pop. Almafuerte,1917-12-07,86161,
2597,Bib.Pop. Eduardo Schmidt (h,1953-04-08,94007,bibliotecaeduardoschmidt@hotmail.com.ar
2260,Bib.Pop. Almafuerte,1917-08-30,90056,
2814,Bib.Pop. Manuel Lizondo Borda,1959-11-04,90105,
1062,Bib.Pub. Bernardino Rivadavia,1925-05-10,6014,bipobrchaves@yahoo.com.ar
2870,Bib.Pop. Pablo Rojas Paz,1969-03-22,6028,bibliorojaspaz@gmail.com
2296,Bib.Pop. Bartolomé Mitre,1932-03-01,6035,bibpopularmitre@yahoo.com.ar
3561,Bib.Pop. Alfredo Palacios,1996-05-07,6035,bipopalacios@yahoo.com.ar
3908,Bib.Pop. Dock Sud,1998-04-24,6035,bibliotecapopulardocksud@gmail.com
4265,Bib. Pop. Oscar Smith,2008-07-09,6035,bibliotecapopularoscarsmith@yahoo.com
111,Bib.Pop. Almafuerte,1918-05-26,6049,
3392,Bib.Pop. Pajarita de papel,1980-01-01,6056,
4155,Bib. Pop. Villa Duprat,1980-01-01,6056,biblioduprat@gmail.com
2841,Asoc. José Hernández,1966-11-10,6056,
3132,Bib.Pop. Ing. Domingo Pronsato,1989-12-29,6056,bibliotecapronsato@yahoo.com.ar
93,Bib.Pop. Bernardino Rivadavia,1911-12-15,6105,bib_rivadavia@yahoo.com.ar
1266,Bib.Pop. D.F.Sarmiento,1927-07-01,6134,bibliotecapopulardfsarmiento@hotmail.com
258,Bib.Pop. Bernardino Rivadavia,1920-09-26,6154,sanjose@servicoopsa.com.ar
1620,Bib.Pop. Gral. José de San Martín,1932-06-18,6245,
3158,Bib.Pop. Almafuerte,1985-03-31,6274,almafuertebib@yahoo.com.ar
3891,Bib. Pop. Dr. Florencio Varela,1999-08-30,6274,
4242,Asoc. Cult. y Bib. Pop. Dr. Ernesto de Muro,2004-05-18,6274,bpdemuro@live.com.ar
4119,Bib.Pop. Domingo Faustino Sarmiento de Ascención,2003-10-23,6294,
4076,Bib.Pop. Barrio Santa Rita,1980-01-01,6357,
3196,Bib.Pop.Pub.Mun. Dolores A. Cirio de Busso,1991-06-28,6392,biblio@cseca.com.ar
4069,Bib.Pop. Dardo Nepomuceno Arditi Rocha,2000-11-27,6399,bparditirocha@hotmail.com
4125,Soc.Fo.y Bib.Pop. El Tala,1980-01-01,6420,bib-arocha@educar
4299,Bib.Pop. y Ctro Cult. José M. Estrada,1976-09-04,6427,bibliotecamflara@hotmail.com
1830,Bib.Pop. Joaquín V. González,1903-10-12,6441,
2757,Bib.Pop. Bernardo de Monteagudo,1940-11-12,6441,
3681,Bib.Pop. E. S. Discépolo para la Cult.Nac.,1980-01-01,6441,
3786,Bib.Pop. Instituto Platense de Cult. Hispánica,1960-10-12,6441,
4376,Bib.Pop. La Chicharra,2007-10-01,6441,lagrietaylachicharra@gmail.com
2271,Bib.Pop.Bartolomé Mitre,1933-09-11,6441,cfloshornos@yahoo.com.ar
2676,Bib.Pop. Alberdi,1919-09-19,6434,balberdiescalada@gmail.com
2134,Bib.Pop. Laprida,1940-12-01,6448,bplaprida@yahoo.com.ar
2366,Bib.Pop. José M. Estrada,1945-09-17,6469,
1998,Bib.Pop. Gral. San Martín,1936-09-12,6525,bibliopop.gsm@gmail.com
194,Bib.Pop. D.F.Sarmiento,,6532,biblsarmiento_mercedes@hotmail.com
3255,Bib.Pop. Dr. Dardo Rocha,1993-08-12,6609,biblioteca3255@yahoo.com.ar
4344,Bib.Pop. Palabras del Alma,2008-05-18,6638,biblioteca.palabrasdelalma@gmail.com
2984,Bib.Pop. Presidente Derqui,1978-01-03,6638,
3912,Bib.Pop. de Ostende,1980-01-01,6644,
3969,Bib. Pop. Los Cooperarios,2000-05-02,6658,bibliotecapopularcooperarios@yahoo.com.ar
3040,Bib.Pop. Juan Bautista Alberdi,1984-09-28,6028,
3585,Bib.Pop. Joan Rico de Bahia,1994-04-23,6028,
221,Bib.Pop. Guido y Spano,1920-03-20,6672,bibliotecapopulargsrauch@gmail.com
2428,Bib.Pop.Mun. Bartolomé Mitre,1980-01-01,6707,
3743,Bib.Pop.y Soc.Fom. Santa Genoveva,1980-01-01,6749,
4030,Bib.Pop. Dra. Alicia Moreau de Justo,2000-10-10,6749,
192,Bib.Pop. Bernardino Rivadavia,1913-07-28,6756,
2830,Bib.Pop. Maestro Diego Pombo,1964-11-15,6371,bibliopombo@gmail.com
3994,Bib. Pop. Rioplatense,2000-08-19,6371,bibliorioplatense@hotmail.com
1502,Bib.Pop.y Museo José Manuel Estrada,1930-09-26,6784,bibliotecaymuseo@yahoo.com.ar
240,Bib.Pop. Bernardino Rivadavia,1908-06-21,6791,bpbrtandil@hotmail.com
1299,Bib.Pop.Pub. Amigos del libro,1927-08-27,6833,catriel_h@hotmail.com
3383,Bib.Pop. Un mundo de libros,1994-07-02,6833,biblioretaunmuli@3net.com.ar
259,Bib.Pop. D.F.Sarmiento,,6833,bibsarmiento@3net.com.ar
4221,Bib. Pop. La tranquera,1980-01-01,6833,bibliotecalatranquera@hotmail.com
4193,Bib.Pop. General San Martín,1946-03-20,6840,bibpopsanmartin@gmail.com
860,Asoc.Cultural y Bib.Pop. Mariano Moreno,1920-11-11,6840,bpmoreno@hotmail.com
3254,Bib.Pop. Hilario Ascasubi,1982-06-20,6875,bibliotecaascasubi2019@gmail.com
2040,Bib.Pop. Bartolomé Mitre,1939-04-24,6875,bbcamitre@yahoo.com.ar
3701,Bib.Pop. Salvador B. Herrera,1980-01-01,10035,
3494,Bib.Pop. del Valle,1995-11-23,10042,
3712,Bib.Pop. San Luis Gonzaga,1980-01-01,10049,
3017,Bib.Pop. María de las Nieves Medina,1979-08-13,10063,
2958,Bib.Pop. Alfonso de Jesús Robles,1965-03-20,10063,bibpop-lacarrera@yahoo.com.ar
3491,Asoc.Amigos de la Bib.Pub.Pop.Marta Alcira Salotti,1980-01-01,22043,
3004,Bib.Pop.Pub. Monseñor J. Alumni,1980-04-30,22049,josealumnibp72@gmail.com
2297,Bib.Pop. Esc. Escuela Nº 421,1945-04-01,22084,bibciervopetiso@yahoo.com.ar
3457,Bib.Pop.Esc. D.Agueda Gomez de Tuckey,1980-01-01,22084,bibliotecatuckey@live.com.ar
3439,Bib. Pop. Pub. Almafuerte,1960-05-11,22098,3439bp@gmail.com
3349,Asoc.Amig.Bib.Pop.Esc. Alfonsina Storni,1961-07-05,22140,bibpopesas@hotmail.com
3384,Asoc.Amigos.Bib.Pub.Pop. Gral. M. Belgrano,1980-01-01,22140,
3418,Bib.Pub. Pop. Josefa Lema de Urdapilleta,1961-08-14,22140,bibliotecaurdapilleta@hotmail.com.ar
3432,Bib.Pop.Esc. Herminia C. Brumana,1970-11-12,22140,bibpopbrumana@hotmail.com
3446,Bib.Pop.Esc. Bartolomé Mitre,1980-01-01,22140,bibliope_bartolomemitre@hotmail.com
3711,Bib. Pop. Agustín Pujol,1980-01-01,26007,
3821,Bib.Pop. El Maitén,1993-08-12,26014,bibliotecapopularelmaiten@gmail.com
3638,Bib.Pop. 28 de Julio,1980-01-01,26042,
2453,Bib. Pop. Juan M. de Pueyrredón,1949-03-20,26098,clara_petachi@hotmail.com
2675,Bib.Pop. Dr. Angel M. Giménez,,2000,
4295,Bib.Pop. Manuel Ugarte,2009-02-26,2000,bibliotecapopularmanuelugarte@gmail.com
1131,Bib.Pop. William C.Morris,1907-11-07,2000,bibliomorris@hotmail.com
1793,Bib.Pop. 25 de Mayo,1932-11-15,2000,
2233,Asoc.Vec. y Bib.Pop. Villa del Parque,1929-01-01,2000,asocvecvilladelparque@hotmail.com
2994,Bib.Pop. Juan B. Rebagliati,1932-05-29,2000,bibliotecarebagliati@yahoo.com.ar
3982,Bib.Pop. Lectores del pueblo,1980-01-01,2000,
4006,Bib.Pop. Dr. Arturo Jauretche,2001-12-18,2000,
78,Bib.Pop. José Enrique Rodo,1917-03-25,2000,bibliotecajerodo@yahoo.com.ar
2776,Bib.Pop. y Ctro. de Ajedrez Los Amigos de la Cult.,1959-04-12,14014,biblioteca_lac@hotmail.com
4286,B.P. Libertad por la Integración Latinoamericana,2007-10-08,14014,bibliotecapopularlibertad@yahoo.com.ar
582,Bib.Pop. Esteban Echeverría,1919-04-09,14042,
2615,Bib.Pop. Jerónimo L. de Cabrera,1951-04-26,14056,bibpopjlc@yahoo.com.ar
4014,Bib.Pop. Teresa B. de Lancestremere,1980-01-01,14063,
2424,Bib.Pop. Mariano Moreno,1949-05-25,14063,
544,Bib.Pop. Florentino Ameghino,1914-07-14,14084,bibliotecaflorentinoameghino@hotmail.com
3055,Bib.Pop. Rosa Areal de Molina,1985-10-26,14091,
1756,Bib.Pop. Armando A.Telleria,1929-04-18,14098,bibatelleria@hotmail.com
4312,Bib.Pop. Jorge Luis Borges- La Puerta,2006-11-29,14021,bpjlborgeslapuerta@hotmail.com
4244,Bib. Pop. Alejo Carmen Guzmán,2006-02-10,14105,biblio_alejocg@hotmail.com
3620,Bib.Pop. Orden del colmenar,1996-05-25,14126,info@ordendelcolmenar.com.ar
3990,Bib. Pop. Martín Fierro,1990-02-07,14140,adriflores71@hotmail.com
4026,Bib.Pop. San José,1999-10-11,14147,
3763,Bib.Pop. Pablo Pizzurno,1998-08-08,14147,pizzurno10@hotmail.com
4042,Bib. Pop. y Cent. Cult. Rayuela,2001-07-16,14119,bibliorayuela@yahoo.com.ar
3731,Bib.Pop. Dr. Octavio Capdevila,1980-01-01,14175,
494,Bib.Pop. de Corrientes Dr. Porfirio A. Aquino,,18021,
495,Bib.Pop. José R. Mariño,1980-01-01,18021,biblioctesmagda@hotmail.com
1078,Bib.Pop. Josefina Contt,1923-01-01,18021,bpjcontte1078@yahoo.com.ar
3317,Bib.Pop. Arandu,1994-07-08,18021,bparandu@hotmail.com
3368,Bib.Pop.Esc. José F.de San Martín,1993-08-19,18021,
4202,Bib.Pop. Rector Carlos Bobsín,1980-01-01,18028,bpcbobsin@hotmail.com
517,Bib.Pop. Rivadavia,1914-10-25,18035,acyacbpr@gmail.com
1373,Bib.Pop. Esc. Angel Estrada,1911-09-11,18042,
3472,Bib.Pop. Leamos juntos,1995-06-08,18063,bpleamosjuntos2010@hotmail.com
506,Bib.Pop. Marcelino A. Elizondo,1909-10-30,18112,biblio506@hotmail.com
3375,Bib.Pop. Paso de los Libres,1980-01-01,18119,bibliotecapopularpasolibres@hotmail.com
3559,Bib.Mun.Pop. Gerardo Pisarello,1980-05-24,18126,
3716,Bib.Pop.Asoc. Mario Issac Portillo,1980-01-01,18161,
3482,Bib.Pop. Ubajay,1996-05-25,30008,freddimartin@hotmail.com
381,Bib.Pop. Gral. Mitre,1904-05-01,30008,bpgmitre@yahoo.com.ar
324,Bib.Pop. Diamante,,30021,gerebasso@yahoo.com.ar
4396,Conscripto Bernardi,1940-05-13,30035,bernardi.bibliotecapopular@gmail.com
3614,Bib.Pop. Luz de provincia,1991-01-05,30049,luzdeprovincia@arnet.com.ar
1201,Bib.Pop. Juan Bautista Alberdi,1927-04-24,30056,
3401,Bib.Pop. Santa Elena,1980-01-01,30070,bibliotecase@hotmail.com
3751,Bib.Pop. Los Aromos,1980-01-01,30084,bibliotecalosaromos@gmail.com
3511,Bib.Pop. Dr. Julio Vitor,1953-09-06,30084,
3636,Bib.Pop. San José de Cupertino,1997-07-24,34014,
2964,Bib.Pop.Mun. Juan Bautista Alberdi,1977-12-09,34049,
4098,Bib.Pop. Campo Verde,2002-05-08,38021,
4275,Bib.Pop. El futuro de los niños,2004-07-27,38021,
4281,Bib. Pop. Maestro José Eduardo Ferretti,1996-04-21,38084,
4163,Bib. Pop. de Susques,1980-01-01,38084,
3215,Bib.Pop. Martín Fierro,1980-01-01,42007,bmfierrodoblas@cosedo.com.ar
3618,Bib. Pop. Walter Cazenave,1980-01-01,42084,
2122,Bib.Pop. Bernardino Rivadavia,1933-04-13,42119,
1805,Bib.Pop. Gob. Dr. B. de la Vega,1934-10-24,46021,
3962,Bib.Pop. Vichigasta,2001-09-13,46042,
2293,Bib.Pop. Gral. V. Peñaloza,1946-04-17,46056,
1997,Bib.Pop. Dardo de la Vega Díaz,1935-10-01,46126,
3057,Bib.Pop. Pedro José Bustos,1970-10-08,50035,bip3057@gmail.com
3625,Bib.Pop. Francisco Montalto,1980-01-01,50049,
4315,Bib.Pop. Virgen de la Carrodilla,1996-03-29,50063,bibliocarrodilla@live.com.ar
4325,Bib. Pop. Benito Juárez,1991-11-20,50063,biblio_benitojuarez@yahoo.com.ar
2665,Bib.Pop.Mun. José Hernández,1993-11-12,50077,
4173,Bib. Pop. Ricardo Rojas,1980-01-01,50098,bibliotecarojasmza@hotmail.com
1276,Bib.Pop. Francisco Peñasco,1926-11-26,50105,bibliotecafranciscopenasco@yahoo.com.ar
4293,Bib. Pop. Marcelo Humberto Cirot,2002-06-15,50112,bibliotecacirot@gmail.com
3662,Bib.Pop. Segundo Manuel Esteves,1997-07-09,50119,bibliotecapopularesteves@gmail.com
3234,Bib.Pop. Vista Flores,1987-03-21,50119,bibliotecapopularvistaflores@yahoo.com.ar
3970,Bib.Pop. María Magdalena Deautier,2000-07-21,54007,
3312,Bib.Pop.Esc. de F. Soberanía nacional,1980-01-01,54049,
2995,Bib.Pop. D.F.Sarmiento,1978-10-25,54084,
3875,Bib.Pop. Yapeyú,1980-01-01,54091,
3825,Bib.Pop. Dr. Bernardo Elvira,1980-01-01,54105,
4128,Bib.Pop. Oñondive,1980-01-01,54084,
4208,Bib.Pop. Martín Torres,1980-01-01,58042,
3840,Bib.Pop. Jorge Fonseca,1999-06-10,58035,
3536,Bib.Pop. María Eva Duarte,1996-07-24,58035,
3642,Bib.Pop. Ceferino Contreras,1997-10-21,58035,
3222,Bib.Pop. Hugo M. Berbel,1993-06-12,58035,info.biblioberbel@gmail.com
4123,Bib.Pop. Luis Topo Oliva Asociación Civil,2002-07-24,58035,
826,Bib.Pop. 9 de Julio,1917-11-04,58056,bp9jul@smandes.com.ar
4229,Bib. Pop. Pedro Néstor Jaramillo,2000-05-08,58098,
3095,Bib.Pop. Palighuen,1985-09-23,58105,
4332,Bib. Pop. Próspero Entraigas,1990-03-23,62007,
3150,Bib.Pop. Del niño,1990-07-14,62007,bibliotecadelninio@hotmail.com
2128,Bib.Pop. Pablo A. Pizzurno,1942-01-25,62014,bibliopizzurnobeltran@gmail.com
3903,Bib.Pop. Mundo feliz,1997-05-09,62042,biblioteca_mundo_feliz@yahoo.com.ar
3362,Bib.Pop. Los niños primeros,1980-01-01,62042,lesniniesprimero@gmail.com
3466,Bib.Pop. Raihuen,1980-01-01,62042,
3105,Bib.Pop. Quintun,1987-09-21,62042,
3599,Bib.Pop. Puchincheff,1980-01-01,62056,
1464,Bib.Pop. D.F.Sarmiento,1930-05-04,62063,
3121,Bib. Pop. Manuel J. Castilla de El Quebrachal,1987-10-03,66007,
3940,Bib.Pop. Ntra.Sra.del Valle-Educ.Cult.y Soc.,1980-01-01,66007,
3474,Bib.Pop. Macacha Güemes,1979-06-07,66028,bpmacachaguemes-3474@hotmail.com
3677,Bib. Pop. Antonio Nella Castro,1996-07-19,66028,
3808,Bib.Pop. San Francisco Solano,1980-01-01,66028,bibliotecafcosolano@hotmail.es
3868,Bib.Pop. Carlos Hugo Aparicio,1999-09-23,66028,bibaparicio@hotmail.com
3609,Bib.Pop. Ernesto Sábato,1980-01-01,66147,
3519,Bib.Pop. Pedro Guerrero,1980-01-01,70063,
700,Bib.Pop. Bartolomé Mitre,1910-09-04,70028,
702,Bib.Pop. D.F.Sarmiento,1908-08-15,70056,
1349,Bib.Pop. Constancia y acción,1929-02-25,70084,
3464,Bib.Pop. Argentina,1992-08-30,70084,
4141,Bib. Pop. Juana Manso,1980-01-01,70098,
3406,Bib.Pop.Pub. La escalera,1993-03-06,70028,bibliolaescalera@hotmail.com
3398,Bib.Pop. D.F.Sarmiento,1980-01-01,74007,
3268,Bib.Pop.Mun. Juan W. Gez,1963-05-01,74014,
3425,Bib.Pop. Mariano Moreno,1980-01-01,74028,
4036,Bib.Pop. Remedios de Escalada de San Martín,2001-03-18,74021,
3444,Bib.Pop. Biblioteca Popular,1980-01-01,74021,marthaag_05@hotmail.com
4055,Bib.Pop. Hugo Arnaldo Fourcade,1997-10-06,74035,bpfourcade@yahoo.com.ar
3396,Bib.Pop. Héroes de Malvinas,1980-01-01,74056,
3230,Bib.Pop. Juan Pablo II,1993-08-07,74056,
3527,Bib.Pop. A. Kunfi Quiros,1996-07-01,78021,bibliokunfiquiros@yahoo.com
3163,Bib.Pop. Bouquet,1969-12-26,82007,bibliobouquet@hotmail.com
1600,Bib.Pop. José Ingenieros,1930-06-07,82007,bibliotortugas@hotmail.com
2905,Bib.Pop. Manuel Belgrano,1957-06-19,82014,
1680,Bib.Pop. Belisario Roldán,1932-05-03,82028,aropalo@yahoo.com.ar
1749,Bib.Pop. Manuel Lainez,1980-01-01,82035,
4154,15 de junio Biblioteca Popular,1980-01-01,82049,bp15dejunio@yahoo.com.ar
2867,Bib.Pop. José Manuel Estrada,1966-09-07,82049,
4060,Bib.Pop. Mercedes de Longhi,1980-01-01,82049,bibliovillaana_1994@hotmail.com
2208,Bib.Pop. Pablo A. Pizzurno,1936-04-04,82056,biblioppizzurno@hotmail.com
4070,Bib. Pop. Manuel Belgrano,2002-06-15,82056,giaconecarlos@yahoo.com.ar
2913,Bib.Esc. Pop. Constancio C. Vigil,1973-09-11,82056,ccvigilveloisa@outlook.com
3558,Bib.Pop. Amanecer,1996-02-03,82063,
1083,Bib.Pop. Juan Bautista Alberdi,1925-05-25,82063,bibalberdilp@hotmail.com
2123,Bib.Pop. D.F.Sarmiento,1939-10-30,82063,bibliobrown@hotmail.com
2611,Bib.Pop. Mateo Booz,1942-12-29,82063,bibliotecambooz@gmail.com
3639,Bib.Pop. Emilio Zola,1980-01-01,82063,
4330,Bib. Pop. Amilcar Renna,2013-06-15,82063,biblioamilcarrenna@gmail.com
4298,Bib.Pop. Nuevo Torino,2010-04-23,82070,bibliotecapopularnuevotorino@gmail.com
982,Bib.Pop. Amor al estudio,1922-12-24,82084,bibliotecaamoralestudio@hotmail.com
1989,Bib.Pop.Inf. Mitre,1936-12-27,82084,
2449,Bib. Pop. Mun. Arg. Dr. Juan Alvarez,1910-09-07,82084,biblarg@rosario.gov.ar
3820,Bib.Pop. José Hernández,1998-09-01,82091,
3155,Bib.Pop. Despertar,1981-06-06,82098,bpd@romang.trcnet.com.ar
991,Bib.Pop. Mariano Moreno,1919-11-25,82112,biblioteca@sanjustosf.com.ar
3635,Bib.Pub.Com.y Pop. Bartolomé Mitre,1980-01-01,82021,
2038,Bib.Pop. Almafuerte,1939-05-30,82119,bibliotecapopular.almafuerte@gmail.com
3538,Bib.Pop.Pub. Los paraisos,1980-01-01,82119,
1970,Bib.Pop. San Martín,1937-04-29,82126,bpsm1970@gmail.com
4198,Bib.Pop. Angel José Medina,1980-01-01,82133,bibliotecaangelmedina@hotmail.com
4233,Bib. Pop. Sofia Barat,2008-04-25,82133,
3703,Bib.Pop. Alfonso Nassif,1980-01-01,86028,bpnassif@hotmail.com
4323,Bib. Pop. Hna. María Pía Bettini,2012-06-13,86028,
624,Bib.Pop. Mariano Moreno,1929-05-25,86035,
1081,Bib.Pop. Juan Bautista Alberdi,1925-05-30,86049,
3489,Bib.Pop. Juan F. Bianchi,1980-01-01,86049,
4200,Bib.Pop. Dr. Bernardo Canal Feijoo,1980-01-01,86049,bp.canal-feijot-sgo@hotmail.es
3598,Bib.Pop. Jorge Luis Borges,1980-01-01,86098,
3694,Bib.Pop. José María Lami Hernández,1980-01-01,86126,
4150,Bib. Pop. Leonor María Piñeiro,1980-01-01,94007,bplmp@hotmail.com
1180,Bib.Pop. D.F.Sarmiento,1926-11-08,94014,
3422,Bib.Pop. Alfonsina Storni,1994-12-12,94014,
1851,Bib.Pop.Inf. Belgrano,1934-09-24,90084,
3120,Bib.Pop. Dr. Antonio Torres,1947-12-05,90084,
3119,Bib.Pop. Juan Pablo II,1980-01-01,90014,bp_juanpablo2tuc@hotmail.com
1278,Bib.Pop. José Ingenieros,1925-01-01,6007,ccibiblio@hotmail.com
90,Amigos de la Biblioteca Esteban Adrogué,1918-08-01,6028,
3950,Bib.Pop. Gabriela Mistral,1980-01-01,6427,
252,Bib.Pop. Juan Bautista Alberdi,1918-10-10,6035,punkyflores69@hotmail.com
217,Bib.Pop. Veladas de estudio después del trabajo,1921-10-28,6035,
3719,Bib.Pop. Presidente Avellaneda,1987-07-24,6035,bibliotecapopularpteavellaneda@yahoo.com.ar
83,Bib.Pop. Bartolomé J. Ronco,,6049,info@bibliotecaronco.com.ar
4022,Bib. Pop. Gabriela Mistral,1996-04-13,6056,bibpopgabmistral@yahoo.com.ar
2871,Bib.Pop. Mariano Moreno,1963-06-01,6056,
3718,Bib.Pop. Mario Bravo,1980-01-01,6070,
4169,Bib.Pop. y Cent. Victoria Ocampo,1980-01-01,6091,ranelaghbibliocampo@yahoo.com.ar
2492,Bib.Pop. Mariano Moreno,1980-01-01,6098,
3801,Bib.Pop. María Alcira Cabrera,1972-07-08,6105,
2191,Bib.Pop. Manuel Belgrano,1943-12-03,6112,bbelgrano@yahoo.com.ar
4142,Bib.Pop. José Ignacio Warnes,1980-01-01,6112,bpjiwarnes@yahoo.com.ar
1676,Bib.Pop. José de San Martín,1932-05-25,6119,
3900,Bib.Pop. Barrio San Esteban,1980-01-01,6134,sanestebanbibliotecapopular@yahoo.com.ar <SANESTEBANBIBLIOTECAPOPULAR@YAHOO.COM.AR>
3890,Bib.Pop. del Ipora Padre Luis Sánchez,1997-02-22,6218,bibliotecaipora2000@yahoo.com.ar
4334,Bib.Pop. Puntaltense Mercedes de San Martín,2002-07-19,6182,bibliomercedesdesanmartin@gmail.com
1883,Bib.Pop. Mariano Moreno,1920-04-24,6175,
1673,Bib.Pop. Bernardino Rivadavia,1932-09-25,6252,bp20dediciembre@gmail.com
276,Bib.Pop. Carlos Guido Spano,1980-01-01,6308,
174,Bib.Pop. Felipe de Robles (h,1914-12-02,6329,
2697,Bib.Pop. Juventud Moderna,1911-11-16,6357,
2063,Bib.Pop. Leandro N. Alem,1936-07-20,6364,
2501,Bib. Pop. Mariano Moreno,1939-05-07,6385,bibpopmm_lostoldos@yahoo.com.ar
3574,Bib.Pop. Vito Dumas,1992-06-15,6420,bibliotecamardeltuyu@yahoo.com.ar
1973,Bib. Euforión,1927-08-03,6441,
2069,Bib.Pop.Gral. San Martín,1936-04-15,6441,bibliotecapopularsanmartin@hotmail.com
2127,Bib.Pop. Luis A. Repetto,1941-12-06,6441,bprepetto@gmail.com
2323,Bib. Pop. Florentino Ameghino,1945-01-01,6441,bibliotecafameghino@hotmail.com
3313,Bib.Pub. Central Gral. José de San Martín,1950-02-23,6441,
4140,Cen. y Bib.Pop. Carlos Bormida,2001-11-04,6441,bibliopcarlosbormida@yahoo.com.ar
3956,Com.Vec.y Bib.Pop. Gonnet Bell,1995-06-02,6441,
4021,Bib.Pop. Olga Cossettini,2001-07-16,6434,
3649,Bib.Pop. Mariano Moreno,1997-03-16,6434,
